"VPID","BNF","ATC","DDD","DDD_UOMCD"
"35926311000001100","","R03AK04","",""
"39717411000001100","","R03BB01","120","258685003"
"3404311000001107","07030100","","",""
"39717311000001107","03010200","R03BB01","120","258685003"
"14610811000001109","01040200","","",""
"329677002","10010100","M01AE01","1.2","258682000"
"35912811000001103","","R03BA02","800","258685003"
"35902111000001107","05010103","J01CA04","1.5","258682000"
"329162009","09050101","A12AA04","3","258682000"
"36044111000001101","01020000","A03BB01","60","258684004"
"39112911000001101","03010101","R03AC13","24","258685003"
"329159006","09050101","A12AA04","3","258682000"
"39716811000001100","14040000","J07BB02","",""
"36053511000001109","04020100","N05AD01","8","258684004"
"39113011000001109","03010101","R03AC13","24","258685003"
"39113111000001105","","R03AC03","2","258684004"
"329163004","","A12AA04","3","258682000"
"38897111000001108","01060100","A06AC01","7","258682000"
"35916111000001109","","R03AC03","2","258684004"
"39716611000001104","14040000","J07BB02","",""
"322646003","","N02AX02","300","258684004"
"39697611000001107","09060400","","",""
"322325004","","N02AJ06","",""
"318100006","02020400","C03EA06","",""
"323874002","","J01DC02","500","258684004"
"324248006","05010500","J01FA09","500","258684004"
"322323006","","N02AJ06","",""
"322788001","04070401","N02BE51","",""
"3476811000001101","01060100","A06AC01","7","258682000"
"3472511000001100","06010102","A10AC01","40","767525000"
"36041811000001106","01050100","A07EC02","1.5","258682000"
"319948000","02120000","C10AC01","14","258682000"
"3336411000001107","02120000","C10AC01","14","258682000"
"3591211000001105","01060400","A06AD65","",""
"3472811000001102","06010102","A10AC01","40","767525000"
"3472411000001104","06010102","A10AC01","40","767525000"
"317160005","01020000","A06AC51","",""
"3470311000001107","06010102","A10AD01","40","767525000"
"3542411000001109","09020102","","",""
"36037911000001105","","A02BC03","30","258684004"
"36047411000001101","06010102","A10AC01","40","767525000"
"36050711000001108","","A06AC01","7","258682000"
"3542011000001100","09020102","","",""
"3470411000001100","06010102","A10AD01","40","767525000"
"3470011000001109","","A10AD01","40","767525000"
"3542211000001105","09020102","","",""
"36047311000001108","06010102","A10AC01","40","767525000"
"3470211000001104","06010102","A10AD01","40","767525000"
"3469411000001102","","A10AD01","40","767525000"
"3470111000001105","","A10AD01","40","767525000"
"3472011000001108","06010102","A10AD03","40","767525000"
"3469911000001105","06010102","A10AD01","40","767525000"
"3469311000001109","06010102","A10AD01","40","767525000"
"36047911000001109","06010102","A10AE02","40","767525000"
"3469511000001103","","A10AD01","40","767525000"
"3469711000001108","06010102","A10AD01","40","767525000"
"3471511000001108","","A10AD01","40","767525000"
"3471011000001100","06010102","A10AD01","40","767525000"
"3471311000001102","","A10AD01","40","767525000"
"36048111000001107","06010101","A10AB02","40","767525000"
"3469811000001100","06010102","A10AD01","40","767525000"
"3471611000001107","06010102","A10AD01","40","767525000"
"36048011000001106","06010101","A10AB02","40","767525000"
"3470911000001108","06010102","A10AD01","40","767525000"
"3471411000001109","","A10AD01","40","767525000"
"3469611000001104","06010102","A10AD01","40","767525000"
"3471211000001105","","A10AD01","40","767525000"
"3471811000001106","06010102","A10AD01","40","767525000"
"3470711000001106","06010102","A10AD01","40","767525000"
"3470511000001101","","A10AD01","40","767525000"
"3473711000001102","06010102","A10AC04","40","767525000"
"3473511000001107","06010102","A10AC04","40","767525000"
"35908711000001106","03020000","R03BA01","800","258685003"
"36062011000001103","07030100","","",""
"35909111000001103","03020000","R03BA01","800","258685003"
"35909511000001107","03020000","R03BA01","800","258685003"
"35908111000001105","03020000","R03BA01","800","258685003"
"35909611000001106","03020000","R03BA01","800","258685003"
"35909311000001101","03020000","R03BA01","800","258685003"
"35907911000001107","03020000","R03BA01","800","258685003"
"320537007","03020000","R03BA01","800","258685003"
"35908511000001101","03020000","R03BA01","800","258685003"
"35908811000001103","03020000","R03BA01","800","258685003"
"331951001","13040000","D07AC08","",""
"35907811000001102","03020000","R03BA01","800","258685003"
"331950000","13040000","D07AC08","",""
"35908611000001102","03020000","R03BA01","800","258685003"
"14610411000001107","07040300","A12BA02","4","258682000"
"38897911000001106","03020000","R03BA05","600","258685003"
"38897811000001101","03020000","R03BA05","600","258685003"
"36134411000001101","05010201","J01DD08","400","258684004"
"36565411000001101","03020000","R03BA05","600","258685003"
"38897711000001109","03020000","R03BA05","600","258685003"
"35937211000001107","03010101","R03AC02","800","258685003"
"3431911000001103","13040000","D07AC01","",""
"323155008","04090100","N04BD01","5","258684004"
"38897611000001100","03020000","R03AK06","",""
"38897511000001104","03020000","R03AK06","",""
"326517002","07040100","G04CA01","7.5","258684004"
"333110005","","P03AC03","",""
"38897411000001103","03020000","R03AK06","",""
"38897311000001105","07040100","G04CA01","7.5","258684004"
"3401811000001100","01010200","","",""
"39695511000001104","","R03BA01","800","258685003"
"3401911000001105","01010200","","",""
"3545911000001109","01010100","","",""
"39695611000001100","03020000","R03BA01","800","258685003"
"3556311000001101","","G01AE10","",""
"407846000","01030500","A02BC01","20","258684004"
"348501006","07020100","G03CA04","200","258685003"
"39695711000001109","","R03BA01","800","258685003"
"329142001","09050101","A12AA03","3","258682000"
"3408711000001103","07020100","G03CA04","200","258685003"
"329141008","","A12AA03","3","258682000"
"317448000","01050100","A07EC04","6.75","258682000"
"325618005","","G03CA04","5","258684004"
"3432911000001109","","R03BA02","800","258685003"
"3408011000001100","06040101","","",""
"3433011000001101","","R03BA02","800","258685003"
"3549811000001101","","G03FB09","",""
"407847009","01030500","A02BC01","20","258684004"
"3329511000001104","09050101","A12AA03","3","258682000"
"321184006","04010100","N05CF02","10","258684004"
"35369511000001103","","R03AK13","",""
"39696311000001100","","R03AK13","",""
"36051911000001103","02060100","C01DA02","5","258684004"
"39712711000001109","","R03BC01","80","258684004"
"407848004","01030500","A02BC01","20","258684004"
"12626211000001108","03010101","R03AC13","24","258685003"
"14610511000001106","07030100","","",""
"321183000","04010100","N05CF02","10","258684004"
"3501611000001105","04100200","N07BA01","60","258684004"
"14610611000001105","07030100","","",""
"3549711000001109","","G03FB09","",""
"14610711000001101","07030100","","",""
"3545111000001106","07030100","","",""
"36065311000001106","06040101","G03FA01","",""
"38897211000001102","04100200","N07BA01","14","258684004"
"3542511000001108","","G03FB05","",""
"39709711000001100","","R03AC02","800","258685003"
"39112711000001103","03010101","R03AC02","800","258685003"
"3545011000001105","07030100","","",""
"36065211000001103","06040101","G03FB05","",""
"39709811000001108","","R03AC02","800","258685003"
"3542611000001107","06040101","G03FB05","",""
"39112811000001106","04100200","N07BA01","14","258684004"
"3508711000001106","","G03DC02","5","258684004"
"35916311000001106","03010101","R03AC03","2","258684004"
"35903311000001104","02040000","C07FB03","",""
"318880006","02050501","C09BA03","",""
"331738004","13040000","D07CA01","",""
"318884002","02050501","C09BA03","",""
"39708411000001103","04040000","N06BA02","15","258684004"
"36043911000001100","11080100","S01XA20","",""
"322994002","04080100","N03AX09","300","258684004"
"36566611000001108","04080100","N03AX09","300","258684004"
"39730811000001107","06060200","M05BA04","10","258684004"
"322991005","04080100","N03AX09","300","258684004"
"347272000","11030100","S03AA06","",""
"318779003","07040100","G04CA03","5","258684004"
"322992003","04080100","N03AX09","300","258684004"
"354027002","11040100","S03BA03","",""
"354028007","11040100","S03BA02","",""
"330466003","11040100","S01BA07","",""
"38752911000001104","11040100","S01BA04","",""
"318777001","07040100","G04CA03","5","258684004"
"330814003","11080100","","",""
"330799002","11080100","S01XA20","",""
"347223007","11040100","S01BA04","",""
"330798005","11080100","S01XA20","",""
"318776005","07040100","G04CA03","5","258684004"
"35923811000001100","11080100","","",""
"37082811000001108","11080100","","",""
"3544411000001102","11080100","S01XA20","",""
"3545311000001108","11080100","S01XA20","",""
"333487009","13140000","C05BA01","",""
"400504001","","C05BA01","",""
"330973003","12010100","S02CA04","",""
"38898111000001109","09010101","B03AA02","200","258684004"
"333488004","13140000","C05BA01","",""
"36045311000001100","","M01AE01","1.2","258682000"
"327409001","09010101","B03AA02","200","258684004"
"322890005","04080100","N03AF01","1","258682000"
"329598005","10010100","M01AB55","100","258684004"
"38898011000001108","04060000","A04AD01","",""
"322889001","04080100","N03AF01","1","258682000"
"329602007","10010100","M01AB55","100","258684004"
"14610211000001108","01020000","","",""
"14610311000001100","01020000","","",""
"34820211000001107","09050101","A12AA20","",""
"36128311000001101","04070200","N02AA01","100","258684004"
"34819911000001104","09050101","A12AA20","",""
"324682007","05020000","A01AB09","200","258684004"
"3521311000001108","","N02AA01","100","258684004"
"321129003","04010100","N05CD02","5","258684004"
"14610011000001103","","A07BC02","",""
"35936611000001107","","R03AC02","800","258685003"
"35907611000001101","","R03BA01","800","258685003"
"14610111000001102","01060400","A06AA51","",""
"35907711000001105","","R03BA01","800","258685003"
"3549911000001106","13040000","D07XA01","",""
"35936811000001106","","R03AC02","800","258685003"
"35908311000001107","","R03BA01","800","258685003"
"36059911000001104","","R03BA05","600","258685003"
"36059311000001100","","R03BA05","600","258685003"
"36090611000001106","05010103","J01CA51","",""
"35908211000001104","","R03BA01","800","258685003"
"36059211000001108","03020000","R03BA05","600","258685003"
"36059811000001109","03020000","R03BA05","600","258685003"
"3436311000001107","","V03AN01","",""
"36058011000001108","04020200","N05AF01","4","258684004"
"36068611000001107","04020200","N05AF01","4","258684004"
"35909011000001104","","R03BA01","800","258685003"
"36068911000001101","04020200","N05AF01","4","258684004"
"35928711000001102","07040400","","",""
"36068811000001106","04020200","N05AF01","4","258684004"
"36059511000001106","03020000","R03BA05","600","258685003"
"36068711000001103","04020200","N05AF01","4","258684004"
"35908911000001108","","R03BA01","800","258685003"
"3436211000001104","","V03AN01","",""
"36059411000001107","","R03BA05","600","258685003"
"39713311000001100","07040400","","",""
"3436911000001108","","V03AN01","",""
"324311004","05010700","J01XB01","9.0","408165007"
"36059711000001101","","R03BA05","600","258685003"
"324310003","05010700","J01XB01","9.0","408165007"
"3544511000001103","01020000","","",""
"36059611000001105","03020000","R03BA05","600","258685003"
"35909411000001108","03020000","R03BA01","800","258685003"
"35908011000001109","03020000","R03BA01","800","258685003"
"35912411000001100","03020000","R03BA02","800","258685003"
"35912111000001105","03020000","R03BA02","800","258685003"
"35908411000001100","03020000","R03BA01","800","258685003"
"400584004","01070100","C05BA51","",""
"14609811000001103","13020200","","",""
"3559611000001103","04100200","N07BA01","30","258684004"
"39693811000001100","05030201","J05AB01","4","258682000"
"317512004","01060200","A06AB02","10","258684004"
"36126511000001106","04070200","N02AA01","100","258684004"
"317196009","","A02BA01","800","258684004"
"322709006","04070200","N02AA01","100","258684004"
"332199003","","D05AX02","",""
"332195009","13050200","D05AX02","",""
"39697411000001109","05011200","J01MA12","500","258684004"
"324634001","05011200","J01MA12","500","258684004"
"36127311000001102","04070200","N02AA01","100","258684004"
"322728004","04070200","N02AA01","100","258684004"
"38898311000001106","02060100","C01DA14","40","258684004"
"35936711000001103","","R03AC02","800","258685003"
"38898211000001103","02060100","C01DA14","40","258684004"
"14609911000001108","01010100","","",""
"35938011000001101","03010101","R03AC12","100","258685003"
"35936911000001101","","R03AC02","800","258685003"
"331164004","12030100","A01AC03","",""
"35937811000001108","","R03AC12","100","258685003"
"38753011000001107","01010200","","",""
"39112311000001102","12030400","A01AB03","30","258684004"
"3402111000001102","01010200","A02BX13","",""
"3432211000001100","07020100","","",""
"39112411000001109","04070200","N02AA08","150","258684004"
"39112511000001108","04070200","N02AA08","150","258684004"
"39112611000001107","04070200","N02AA08","150","258684004"
"39708711000001109","04070200","N02AA08","150","258684004"
"325662001","06040101","G03CA53","",""
"36098611000001109","04070200","N02AA08","150","258684004"
"325655005","06040101","G03CA53","",""
"36089811000001102","01060200","A06AB53","",""
"3464011000001105","02050501","C09AA05","",""
"325648008","06040101","G03CA53","",""
"317518000","01060200","A06AB53","",""
"3463311000001106","07030100","G03AA10","",""
"3463411000001104","07030100","G03AA10","",""
"3463211000001103","07030100","G03AA10","",""
"3557311000001103","07030100","G03AB06","",""
"317529001","01060200","A06AB53","",""
